OrderID,Date,Month,Region,Country,SalesRep,Product,Category,Units,UnitPrice,Revenue,Cost,Profit
SO-2025-03756,2025-01-16,2025-01,North America,United States,Ava Thompson,USB-C Dock,Accessories,5,169.2,846.0,440.0,406.0
SO-2025-00096,2025-01-16,2025-01,North America,Mexico,Sofia Ramirez,Laptop Pro 15,Hardware,2,1218.0,2436.0,1960.0,476.0
SO-2025-03893,2025-01-16,2025-01,LATAM,Argentina,Camila Rojas,USB-C Dock,Accessories,1,147.6,147.6,88.0,59.6
SO-2025-02746,2025-01-16,2025-01,Europe,Germany,Oliver Smith,Laptop Pro 15,Hardware,2,1305.0,2610.0,1960.0,650.0
SO-2025-03803,2025-01-16,2025-01,APAC,Singapore,Priya Nair,Wireless Mouse,Accessories,8,64.35,514.8,192.0,322.8
SO-2025-03977,2025-01-16,2025-01,LATAM,Argentina,Mateo Silva,Laptop Pro 15,Hardware,1,1421.0,1421.0,980.0,441.0
SO-2025-03915,2025-01-16,2025-01,APAC,Japan,Chloe Wong,Laptop Air 13,Hardware,2,882.0,1764.0,1400.0,364.0
SO-2025-05712,2025-01-16,2025-01,Europe,United Kingdom,Oliver Smith,Analytics Add-on,Software,15,418.5,6277.5,1050.0,5227.5
SO-2025-02027,2025-01-16,2025-01,North America,Mexico,Liam Chen,Wireless Mouse,Accessories,7,64.35,450.45,168.0,282.45
SO-2025-04809,2025-01-17,2025-01,Europe,Spain,Emma Laurent,Noise-Cancel Headset,Accessories,9,206.4,1857.6,1062.0,795.6
SO-2025-04517,2025-01-17,2025-01,APAC,Japan,Chloe Wong,UltraWide Monitor 34,Hardware,1,508.4,508.4,410.0,98.4
SO-2025-01556,2025-01-17,2025-01,APAC,Australia,Haruto Sato,Wireless Mouse,Accessories,2,64.35,128.7,48.0,80.7
SO-2025-02259,2025-01-17,2025-01,APAC,India,Chloe Wong,UltraWide Monitor 34,Hardware,1,607.6,607.6,410.0,197.6
SO-2025-04087,2025-01-17,2025-01,Europe,Spain,Oliver Smith,Laptop Air 13,Hardware,2,1008.0,2016.0,1400.0,616.0
SO-2025-05967,2025-01-17,2025-01,North America,Mexico,Sofia Ramirez,Laptop Pro 15,Hardware,2,1406.5,2813.0,1960.0,853.0
SO-2025-03127,2025-01-17,2025-01,Europe,United Kingdom,Emma Laurent,Laptop Air 13,Hardware,3,987.0,2961.0,2100.0,861.0
SO-2025-00206,2025-01-17,2025-01,Europe,Germany,Emma Laurent,Wireless Mouse,Accessories,10,60.45,604.5,240.0,364.5
SO-2025-03313,2025-01-17,2025-01,Europe,Spain,Emma Laurent,Security Suite,Software,13,574.0,7462.0,1430.0,6032.0
SO-2025-04524,2025-01-17,2025-01,North America,Canada,Sofia Ramirez,CRM Suite (annual),Software,20,837.0,16740.0,2800.0,13940.0
SO-2025-04145,2025-01-17,2025-01,North America,Canada,Ava Thompson,Analytics Add-on,Software,15,423.0,6345.0,1050.0,5295.0
SO-2025-05561,2025-01-17,2025-01,APAC,Japan,Haruto Sato,Laptop Air 13,Hardware,1,955.5,955.5,700.0,255.5
SO-2025-05659,2025-01-17,2025-01,North America,United States,Sofia Ramirez,Mechanical Keyboard,Accessories,10,130.0,1300.0,620.0,680.0
SO-2025-03263,2025-01-17,2025-01,APAC,Japan,Haruto Sato,Laptop Air 13,Hardware,4,850.5,3402.0,2800.0,602.0
SO-2025-02232,2025-01-18,2025-01,North America,Mexico,Ava Thompson,Laptop Air 13,Hardware,3,976.5,2929.5,2100.0,829.5
SO-2025-04830,2025-01-18,2025-01,APAC,Japan,Priya Nair,Security Suite,Software,18,672.0,12096.0,1980.0,10116.0
SO-2025-05036,2025-01-18,2025-01,North America,United States,Liam Chen,USB-C Dock,Accessories,2,145.8,291.6,176.0,115.6
SO-2025-05705,2025-01-18,2025-01,North America,Canada,Ava Thompson,Laptop Pro 15,Hardware,1,1377.5,1377.5,980.0,397.5
SO-2025-01823,2025-01-18,2025-01,North America,Mexico,Liam Chen,Security Suite,Software,21,644.0,13524.0,2310.0,11214.0
SO-2025-05427,2025-01-18,2025-01,North America,Mexico,Ava Thompson,Security Suite,Software,14,588.0,8232.0,1540.0,6692.0
SO-2025-01792,2025-01-18,2025-01,APAC,Japan,Priya Nair,Security Suite,Software,4,651.0,2604.0,440.0,2164.0
SO-2025-00516,2025-01-18,2025-01,North America,United States,Sofia Ramirez,Security Suite,Software,21,658.0,13818.0,2310.0,11508.0
SO-2025-00737,2025-01-19,2025-01,APAC,India,Haruto Sato,Security Suite,Software,9,581.0,5229.0,990.0,4239.0
SO-2025-05535,2025-01-19,2025-01,North America,Mexico,Sofia Ramirez,Security Suite,Software,10,581.0,5810.0,1100.0,4710.0
SO-2025-00268,2025-01-19,2025-01,Europe,France,Emma Laurent,Wireless Mouse,Accessories,9,58.5,526.5,216.0,310.5
SO-2025-05992,2025-01-19,2025-01,Europe,Germany,Oliver Smith,Wireless Mouse,Accessories,1,63.05,63.05,24.0,39.05
SO-2025-02957,2025-01-19,2025-01,APAC,Australia,Haruto Sato,Laptop Air 13,Hardware,3,892.5,2677.5,2100.0,577.5
SO-2025-05449,2025-01-19,2025-01,Europe,Spain,Noah Muller,Laptop Pro 15,Hardware,1,1174.5,1174.5,980.0,194.5
SO-2025-04777,2025-01-19,2025-01,North America,United States,Liam Chen,Noise-Cancel Headset,Accessories,2,206.4,412.8,236.0,176.8
SO-2025-05856,2025-01-19,2025-01,LATAM,Chile,Mateo Silva,CRM Suite (annual),Software,15,729.0,10935.0,2100.0,8835.0
SO-2025-02559,2025-01-19,2025-01,Europe,Spain,Noah Muller,Laptop Air 13,Hardware,1,1039.5,1039.5,700.0,339.5
SO-2025-03909,2025-01-19,2025-01,Europe,Germany,Oliver Smith,Analytics Add-on,Software,6,445.5,2673.0,420.0,2253.0
SO-2025-00034,2025-01-19,2025-01,Europe,Germany,Noah Muller,Security Suite,Software,3,581.0,1743.0,330.0,1413.0
SO-2025-04500,2025-01-19,2025-01,North America,United States,Sofia Ramirez,Analytics Add-on,Software,13,373.5,4855.5,910.0,3945.5
SO-2025-04649,2025-01-19,2025-01,APAC,Australia,Chloe Wong,Noise-Cancel Headset,Accessories,5,228.0,1140.0,590.0,550.0
SO-2025-01669,2025-01-19,2025-01,Europe,Germany,Emma Laurent,Analytics Add-on,Software,6,387.0,2322.0,420.0,1902.0
SO-2025-05720,2025-01-19,2025-01,Europe,France,Emma Laurent,CRM Suite (annual),Software,21,738.0,15498.0,2940.0,12558.0
SO-2025-03171,2025-01-20,2025-01,APAC,Singapore,Haruto Sato,UltraWide Monitor 34,Hardware,1,613.8,613.8,410.0,203.8
SO-2025-03750,2025-01-20,2025-01,APAC,India,Priya Nair,Wireless Mouse,Accessories,3,54.6,163.8,72.0,91.8
SO-2025-03116,2025-01-20,2025-01,APAC,Singapore,Haruto Sato,Laptop Air 13,Hardware,4,976.5,3906.0,2800.0,1106.0
SO-2025-04038,2025-01-20,2025-01,Europe,United Kingdom,Oliver Smith,Mechanical Keyboard,Accessories,9,118.3,1064.7,558.0,506.7
SO-2025-03043,2025-01-20,2025-01,North America,United States,Sofia Ramirez,CRM Suite (annual),Software,6,720.0,4320.0,840.0,3480.0
SO-2025-00419,2025-01-20,2025-01,Europe,France,Emma Laurent,Wireless Mouse,Accessories,9,58.5,526.5,216.0,310.5
SO-2025-00428,2025-01-20,2025-01,North America,Mexico,Liam Chen,Laptop Pro 15,Hardware,2,1218.0,2436.0,1960.0,476.0
SO-2025-03494,2025-01-20,2025-01,North America,Canada,Sofia Ramirez,CRM Suite (annual),Software,6,810.0,4860.0,840.0,4020.0
SO-2025-05023,2025-01-20,2025-01,Europe,France,Emma Laurent,Noise-Cancel Headset,Accessories,7,240.0,1680.0,826.0,854.0
SO-2025-01585,2025-01-20,2025-01,North America,Mexico,Liam Chen,Laptop Air 13,Hardware,1,987.0,987.0,700.0,287.0
SO-2025-04513,2025-01-20,2025-01,Europe,United Kingdom,Emma Laurent,UltraWide Monitor 34,Hardware,1,520.8,520.8,410.0,110.8
SO-2025-03070,2025-01-20,2025-01,LATAM,Chile,Mateo Silva,Laptop Pro 15,Hardware,2,1377.5,2755.0,1960.0,795.0
SO-2025-05969,2025-01-20,2025-01,North America,Canada,Liam Chen,Laptop Pro 15,Hardware,3,1421.0,4263.0,2940.0,1323.0
SO-2025-03150,2025-01-20,2025-01,North America,Mexico,Sofia Ramirez,Analytics Add-on,Software,5,391.5,1957.5,350.0,1607.5
SO-2025-01729,2025-01-21,2025-01,North America,United States,Ava Thompson,Wireless Mouse,Accessories,1,57.85,57.85,24.0,33.85
SO-2025-01909,2025-01-21,2025-01,North America,Canada,Ava Thompson,USB-C Dock,Accessories,5,180.0,900.0,440.0,460.0
SO-2025-00187,2025-01-21,2025-01,Europe,United Kingdom,Emma Laurent,Laptop Air 13,Hardware,4,987.0,3948.0,2800.0,1148.0
SO-2025-01442,2025-01-21,2025-01,North America,Mexico,Sofia Ramirez,USB-C Dock,Accessories,8,154.8,1238.4,704.0,534.4
SO-2025-03135,2025-01-21,2025-01,North America,United States,Ava Thompson,Laptop Pro 15,Hardware,3,1319.5,3958.5,2940.0,1018.5
SO-2025-05717,2025-01-21,2025-01,Europe,Germany,Noah Muller,Mechanical Keyboard,Accessories,8,105.3,842.4,496.0,346.4
SO-2025-03497,2025-01-21,2025-01,Europe,United Kingdom,Emma Laurent,UltraWide Monitor 34,Hardware,1,570.4,570.4,410.0,160.4
SO-2025-02246,2025-01-21,2025-01,North America,Mexico,Ava Thompson,Mechanical Keyboard,Accessories,5,106.6,533.0,310.0,223.0
SO-2025-01615,2025-01-21,2025-01,LATAM,Argentina,Camila Rojas,Analytics Add-on,Software,10,414.0,4140.0,700.0,3440.0
SO-2025-01237,2025-01-21,2025-01,Europe,Germany,Emma Laurent,Security Suite,Software,21,630.0,13230.0,2310.0,10920.0
SO-2025-02658,2025-01-21,2025-01,LATAM,Chile,Mateo Silva,Mechanical Keyboard,Accessories,10,105.3,1053.0,620.0,433.0
SO-2025-04824,2025-01-21,2025-01,Europe,Spain,Emma Laurent,Laptop Pro 15,Hardware,4,1348.5,5394.0,3920.0,1474.0
SO-2025-01034,2025-01-22,2025-01,APAC,India,Chloe Wong,Laptop Pro 15,Hardware,2,1247.0,2494.0,1960.0,534.0
SO-2025-02853,2025-01-22,2025-01,APAC,Singapore,Haruto Sato,Analytics Add-on,Software,2,409.5,819.0,140.0,679.0
SO-2025-01651,2025-01-22,2025-01,Europe,Spain,Emma Laurent,Laptop Pro 15,Hardware,4,1174.5,4698.0,3920.0,778.0
SO-2025-01037,2025-01-22,2025-01,LATAM,Brazil,Mateo Silva,UltraWide Monitor 34,Hardware,2,589.0,1178.0,820.0,358.0
SO-2025-01396,2025-01-22,2025-01,Europe,France,Emma Laurent,Laptop Air 13,Hardware,1,976.5,976.5,700.0,276.5
SO-2025-05815,2025-01-22,2025-01,North America,United States,Sofia Ramirez,Security Suite,Software,15,602.0,9030.0,1650.0,7380.0
SO-2025-00404,2025-01-22,2025-01,North America,Mexico,Sofia Ramirez,Mechanical Keyboard,Accessories,4,115.7,462.8,248.0,214.8
SO-2025-04970,2025-01-22,2025-01,Europe,France,Emma Laurent,Analytics Add-on,Software,24,441.0,10584.0,1680.0,8904.0
SO-2025-01852,2025-01-22,2025-01,North America,Canada,Liam Chen,Mechanical Keyboard,Accessories,9,107.9,971.1,558.0,413.1
SO-2025-04661,2025-01-22,2025-01,North America,United States,Ava Thompson,Security Suite,Software,17,581.0,9877.0,1870.0,8007.0
SO-2025-02144,2025-01-22,2025-01,North America,United States,Liam Chen,Mechanical Keyboard,Accessories,6,127.4,764.4,372.0,392.4
SO-2025-04714,2025-01-23,2025-01,Europe,France,Oliver Smith,Laptop Air 13,Hardware,1,861.0,861.0,700.0,161.0
SO-2025-01553,2025-01-23,2025-01,Europe,Spain,Noah Muller,UltraWide Monitor 34,Hardware,2,527.0,1054.0,820.0,234.0
SO-2025-05964,2025-01-23,2025-01,North America,Mexico,Ava Thompson,Noise-Cancel Headset,Accessories,5,220.8,1104.0,590.0,514.0
SO-2025-04192,2025-01-23,2025-01,North America,Canada,Ava Thompson,CRM Suite (annual),Software,5,837.0,4185.0,700.0,3485.0
SO-2025-02689,2025-01-23,2025-01,APAC,Japan,Haruto Sato,Laptop Pro 15,Hardware,2,1232.5,2465.0,1960.0,505.0
SO-2025-02878,2025-01-23,2025-01,Europe,France,Oliver Smith,CRM Suite (annual),Software,17,828.0,14076.0,2380.0,11696.0
SO-2025-01063,2025-01-23,2025-01,Europe,France,Oliver Smith,USB-C Dock,Accessories,8,180.0,1440.0,704.0,736.0
SO-2025-05343,2025-01-23,2025-01,North America,Canada,Sofia Ramirez,CRM Suite (annual),Software,6,855.0,5130.0,840.0,4290.0
SO-2025-02484,2025-01-23,2025-01,Europe,Germany,Emma Laurent,Analytics Add-on,Software,9,387.0,3483.0,630.0,2853.0
SO-2025-04845,2025-01-23,2025-01,North America,Mexico,Liam Chen,Security Suite,Software,12,644.0,7728.0,1320.0,6408.0
SO-2025-03297,2025-01-23,2025-01,North America,United States,Ava Thompson,UltraWide Monitor 34,Hardware,4,520.8,2083.2,1640.0,443.2
SO-2025-03513,2025-01-24,2025-01,North America,United States,Sofia Ramirez,UltraWide Monitor 34,Hardware,4,601.4,2405.6,1640.0,765.6
SO-2025-01230,2025-01-24,2025-01,North America,Canada,Ava Thompson,Security Suite,Software,14,602.0,8428.0,1540.0,6888.0
SO-2025-05340,2025-01-24,2025-01,North America,Mexico,Liam Chen,Noise-Cancel Headset,Accessories,10,237.6,2376.0,1180.0,1196.0
SO-2025-02023,2025-01-24,2025-01,Europe,United Kingdom,Noah Muller,Wireless Mouse,Accessories,3,53.3,159.9,72.0,87.9
SO-2025-01357,2025-01-24,2025-01,North America,Canada,Sofia Ramirez,Noise-Cancel Headset,Accessories,6,230.4,1382.4,708.0,674.4
SO-2025-04956,2025-01-24,2025-01,APAC,Singapore,Priya Nair,Wireless Mouse,Accessories,2,54.6,109.2,48.0,61.2
SO-2025-01446,2025-01-24,2025-01,North America,United States,Sofia Ramirez,Laptop Air 13,Hardware,4,987.0,3948.0,2800.0,1148.0
SO-2025-05836,2025-01-24,2025-01,Europe,Spain,Oliver Smith,Noise-Cancel Headset,Accessories,4,218.4,873.6,472.0,401.6
SO-2025-01537,2025-01-24,2025-01,North America,Canada,Ava Thompson,Analytics Add-on,Software,11,369.0,4059.0,770.0,3289.0
SO-2025-03570,2025-01-24,2025-01,North America,Mexico,Sofia Ramirez,Security Suite,Software,25,567.0,14175.0,2750.0,11425.0
SO-2025-05507,2025-01-24,2025-01,Europe,Spain,Noah Muller,Noise-Cancel Headset,Accessories,1,204.0,204.0,118.0,86.0
SO-2025-02948,2025-01-24,2025-01,Europe,France,Emma Laurent,Analytics Add-on,Software,1,436.5,436.5,70.0,366.5
SO-2025-01465,2025-01-25,2025-01,APAC,Australia,Chloe Wong,Noise-Cancel Headset,Accessories,7,206.4,1444.8,826.0,618.8
SO-2025-03770,2025-01-25,2025-01,Europe,France,Emma Laurent,CRM Suite (annual),Software,10,747.0,7470.0,1400.0,6070.0
SO-2025-05936,2025-01-25,2025-01,LATAM,Chile,Mateo Silva,Wireless Mouse,Accessories,6,52.0,312.0,144.0,168.0
SO-2025-04385,2025-01-25,2025-01,North America,United States,Liam Chen,Laptop Pro 15,Hardware,1,1334.0,1334.0,980.0,354.0
SO-2025-05593,2025-01-25,2025-01,North America,Canada,Liam Chen,CRM Suite (annual),Software,16,891.0,14256.0,2240.0,12016.0
SO-2025-03355,2025-01-25,2025-01,North America,Mexico,Sofia Ramirez,Laptop Pro 15,Hardware,4,1276.0,5104.0,3920.0,1184.0
SO-2025-02567,2025-01-25,2025-01,Europe,France,Noah Muller,Analytics Add-on,Software,18,445.5,8019.0,1260.0,6759.0
SO-2025-05571,2025-01-25,2025-01,Europe,France,Oliver Smith,Analytics Add-on,Software,22,400.5,8811.0,1540.0,7271.0
SO-2025-03632,2025-01-25,2025-01,Europe,France,Emma Laurent,Laptop Air 13,Hardware,4,1008.0,4032.0,2800.0,1232.0
SO-2025-05091,2025-01-25,2025-01,North America,Mexico,Ava Thompson,CRM Suite (annual),Software,10,747.0,7470.0,1400.0,6070.0
SO-2025-01356,2025-01-25,2025-01,Europe,United Kingdom,Oliver Smith,CRM Suite (annual),Software,3,801.0,2403.0,420.0,1983.0
SO-2025-01351,2025-01-26,2025-01,North America,Mexico,Sofia Ramirez,USB-C Dock,Accessories,6,174.6,1047.6,528.0,519.6
SO-2025-03149,2025-01-26,2025-01,Europe,Germany,Oliver Smith,Mechanical Keyboard,Accessories,4,119.6,478.4,248.0,230.4
SO-2025-00423,2025-01-26,2025-01,APAC,Japan,Priya Nair,USB-C Dock,Accessories,10,144.0,1440.0,880.0,560.0
SO-2025-01336,2025-01-26,2025-01,APAC,Australia,Haruto Sato,CRM Suite (annual),Software,19,792.0,15048.0,2660.0,12388.0
SO-2025-05963,2025-01-26,2025-01,Europe,United Kingdom,Emma Laurent,Laptop Air 13,Hardware,4,945.0,3780.0,2800.0,980.0
SO-2025-00130,2025-01-26,2025-01,Europe,France,Oliver Smith,USB-C Dock,Accessories,2,163.8,327.6,176.0,151.6
SO-2025-03821,2025-01-26,2025-01,APAC,Australia,Chloe Wong,UltraWide Monitor 34,Hardware,1,551.8,551.8,410.0,141.8
SO-2025-00004,2025-01-26,2025-01,North America,Canada,Liam Chen,UltraWide Monitor 34,Hardware,2,502.2,1004.4,820.0,184.4
SO-2025-01281,2025-01-26,2025-01,North America,Mexico,Liam Chen,Analytics Add-on,Software,3,432.0,1296.0,210.0,1086.0
SO-2025-04544,2025-01-26,2025-01,APAC,Japan,Haruto Sato,Wireless Mouse,Accessories,1,61.1,61.1,24.0,37.1
SO-2025-02893,2025-01-26,2025-01,North America,United States,Sofia Ramirez,CRM Suite (annual),Software,18,837.0,15066.0,2520.0,12546.0
SO-2025-00267,2025-01-27,2025-01,Europe,Spain,Noah Muller,Security Suite,Software,10,574.0,5740.0,1100.0,4640.0
SO-2025-01087,2025-01-27,2025-01,North America,United States,Ava Thompson,Analytics Add-on,Software,5,414.0,2070.0,350.0,1720.0
SO-2025-00605,2025-01-27,2025-01,North America,Canada,Ava Thompson,Wireless Mouse,Accessories,6,63.7,382.2,144.0,238.2
SO-2025-02207,2025-01-27,2025-01,LATAM,Argentina,Diego Fernandez,UltraWide Monitor 34,Hardware,1,539.4,539.4,410.0,129.4
SO-2025-00459,2025-01-27,2025-01,APAC,India,Priya Nair,Analytics Add-on,Software,23,387.0,8901.0,1610.0,7291.0
SO-2025-05965,2025-01-27,2025-01,APAC,Australia,Chloe Wong,UltraWide Monitor 34,Hardware,3,514.6,1543.8,1230.0,313.8
SO-2025-05517,2025-01-27,2025-01,APAC,India,Priya Nair,Analytics Add-on,Software,8,391.5,3132.0,560.0,2572.0
SO-2025-01304,2025-01-27,2025-01,Europe,Spain,Oliver Smith,CRM Suite (annual),Software,9,738.0,6642.0,1260.0,5382.0
SO-2025-04870,2025-01-27,2025-01,APAC,Australia,Chloe Wong,Security Suite,Software,16,588.0,9408.0,1760.0,7648.0
SO-2025-05210,2025-01-27,2025-01,North America,Mexico,Sofia Ramirez,Analytics Add-on,Software,22,441.0,9702.0,1540.0,8162.0
SO-2025-03087,2025-01-27,2025-01,North America,Canada,Sofia Ramirez,Laptop Pro 15,Hardware,3,1290.5,3871.5,2940.0,931.5
SO-2025-05439,2025-01-27,2025-01,North America,Mexico,Liam Chen,Laptop Pro 15,Hardware,2,1406.5,2813.0,1960.0,853.0
SO-2025-00502,2025-01-27,2025-01,North America,United States,Liam Chen,Mechanical Keyboard,Accessories,6,118.3,709.8,372.0,337.8
SO-2025-04216,2025-01-27,2025-01,APAC,Australia,Haruto Sato,CRM Suite (annual),Software,3,756.0,2268.0,420.0,1848.0
SO-2025-05504,2025-01-27,2025-01,Europe,Germany,Oliver Smith,Security Suite,Software,25,637.0,15925.0,2750.0,13175.0
SO-2025-03146,2025-01-27,2025-01,Europe,France,Noah Muller,UltraWide Monitor 34,Hardware,2,595.2,1190.4,820.0,370.4
SO-2025-03273,2025-01-28,2025-01,Europe,Germany,Noah Muller,Analytics Add-on,Software,17,436.5,7420.5,1190.0,6230.5
SO-2025-00722,2025-01-28,2025-01,North America,Mexico,Sofia Ramirez,Mechanical Keyboard,Accessories,2,128.7,257.4,124.0,133.4
SO-2025-01428,2025-01-28,2025-01,Europe,Spain,Oliver Smith,Laptop Pro 15,Hardware,4,1203.5,4814.0,3920.0,894.0
SO-2025-03594,2025-01-28,2025-01,North America,Mexico,Sofia Ramirez,Analytics Add-on,Software,8,405.0,3240.0,560.0,2680.0
SO-2025-05233,2025-01-28,2025-01,APAC,Australia,Haruto Sato,Security Suite,Software,17,609.0,10353.0,1870.0,8483.0
SO-2025-05818,2025-01-28,2025-01,APAC,Singapore,Haruto Sato,UltraWide Monitor 34,Hardware,4,533.2,2132.8,1640.0,492.8
SO-2025-04705,2025-01-28,2025-01,North America,United States,Liam Chen,Laptop Pro 15,Hardware,2,1305.0,2610.0,1960.0,650.0
SO-2025-03039,2025-01-28,2025-01,North America,United States,Sofia Ramirez,Wireless Mouse,Accessories,10,52.65,526.5,240.0,286.5
SO-2025-00397,2025-01-28,2025-01,APAC,Australia,Haruto Sato,Wireless Mouse,Accessories,7,53.3,373.1,168.0,205.1
SO-2025-05289,2025-01-28,2025-01,North America,Mexico,Sofia Ramirez,Analytics Add-on,Software,20,373.5,7470.0,1400.0,6070.0
SO-2025-05451,2025-01-28,2025-01,Europe,France,Emma Laurent,Noise-Cancel Headset,Accessories,3,213.6,640.8,354.0,286.8
SO-2025-00554,2025-01-28,2025-01,Europe,United Kingdom,Noah Muller,Laptop Pro 15,Hardware,4,1290.5,5162.0,3920.0,1242.0
SO-2025-00416,2025-01-29,2025-01,Europe,Germany,Noah Muller,Security Suite,Software,11,686.0,7546.0,1210.0,6336.0
SO-2025-05912,2025-01-29,2025-01,North America,Mexico,Ava Thompson,Noise-Cancel Headset,Accessories,5,237.6,1188.0,590.0,598.0
SO-2025-04409,2025-01-29,2025-01,Europe,Spain,Oliver Smith,UltraWide Monitor 34,Hardware,2,533.2,1066.4,820.0,246.4
SO-2025-02627,2025-01-29,2025-01,APAC,India,Haruto Sato,Laptop Air 13,Hardware,1,1008.0,1008.0,700.0,308.0
SO-2025-05426,2025-01-29,2025-01,Europe,Germany,Oliver Smith,Laptop Pro 15,Hardware,3,1290.5,3871.5,2940.0,931.5
SO-2025-01958,2025-01-29,2025-01,APAC,India,Haruto Sato,Analytics Add-on,Software,7,432.0,3024.0,490.0,2534.0
SO-2025-03982,2025-01-29,2025-01,Europe,Spain,Noah Muller,CRM Suite (annual),Software,15,810.0,12150.0,2100.0,10050.0
SO-2025-03554,2025-01-29,2025-01,North America,Mexico,Sofia Ramirez,Laptop Air 13,Hardware,2,1039.5,2079.0,1400.0,679.0
SO-2025-04895,2025-01-30,2025-01,APAC,India,Chloe Wong,Laptop Pro 15,Hardware,1,1247.0,1247.0,980.0,267.0
SO-2025-03110,2025-01-30,2025-01,APAC,Singapore,Haruto Sato,Laptop Pro 15,Hardware,4,1377.5,5510.0,3920.0,1590.0
SO-2025-01183,2025-01-30,2025-01,LATAM,Argentina,Camila Rojas,UltraWide Monitor 34,Hardware,3,539.4,1618.2,1230.0,388.2
SO-2025-02984,2025-01-30,2025-01,APAC,India,Haruto Sato,Security Suite,Software,12,637.0,7644.0,1320.0,6324.0
SO-2025-04434,2025-01-30,2025-01,North America,United States,Ava Thompson,Laptop Air 13,Hardware,2,871.5,1743.0,1400.0,343.0
SO-2025-02272,2025-01-30,2025-01,APAC,Japan,Haruto Sato,Laptop Air 13,Hardware,3,976.5,2929.5,2100.0,829.5
SO-2025-05255,2025-01-30,2025-01,North America,Canada,Ava Thompson,Laptop Pro 15,Hardware,1,1392.0,1392.0,980.0,412.0
SO-2025-03041,2025-01-30,2025-01,Europe,United Kingdom,Oliver Smith,USB-C Dock,Accessories,7,149.4,1045.8,616.0,429.8
SO-2025-04179,2025-01-30,2025-01,North America,Mexico,Liam Chen,Wireless Mouse,Accessories,10,57.85,578.5,240.0,338.5
SO-2025-01346,2025-01-30,2025-01,Europe,Spain,Oliver Smith,CRM Suite (annual),Software,18,882.0,15876.0,2520.0,13356.0
SO-2025-05424,2025-01-30,2025-01,North America,Mexico,Liam Chen,UltraWide Monitor 34,Hardware,2,607.6,1215.2,820.0,395.2
SO-2025-02537,2025-01-31,2025-01,Europe,Germany,Oliver Smith,Mechanical Keyboard,Accessories,4,111.8,447.2,248.0,199.2
SO-2025-05739,2025-01-31,2025-01,APAC,India,Chloe Wong,Analytics Add-on,Software,4,369.0,1476.0,280.0,1196.0
SO-2025-03003,2025-01-31,2025-01,North America,Canada,Ava Thompson,Wireless Mouse,Accessories,6,56.55,339.3,144.0,195.3
SO-2025-03471,2025-01-31,2025-01,North America,Mexico,Ava Thompson,Laptop Air 13,Hardware,2,976.5,1953.0,1400.0,553.0
SO-2025-02601,2025-01-31,2025-01,North America,Mexico,Sofia Ramirez,USB-C Dock,Accessories,8,156.6,1252.8,704.0,548.8
SO-2025-04034,2025-01-31,2025-01,Europe,Germany,Oliver Smith,Security Suite,Software,21,665.0,13965.0,2310.0,11655.0
